# phase3 ptrcheck standard corpus minus CLI-reject cases; corpus_hash(all)=e445805b9dff0fbbab630ac10c13ac89725d175451618329c594b5403c25644d
exhaustive/n0/r_/w_			
exhaustive/n32/r-1,1/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	-1,-1
exhaustive/n32/r-1,1/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	-1,0
exhaustive/n32/r-1,1/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	-1,31
exhaustive/n32/r-1,1/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	0,-1
exhaustive/n32/r-1,1/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	0,0
exhaustive/n32/r-1,1/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	0,31
exhaustive/n32/r-1,1/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	31,-1
exhaustive/n32/r-1,1/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	31,0
exhaustive/n32/r-1,1/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,1	31,31
exhaustive/n32/r-1,32/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	
exhaustive/n32/r-1,32/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	-1
exhaustive/n32/r-1,32/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	0
exhaustive/n32/r-1,32/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	31
exhaustive/n32/r-1,32/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	-1,-1
exhaustive/n32/r-1,32/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	-1,0
exhaustive/n32/r-1,32/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	-1,31
exhaustive/n32/r-1,32/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	0,-1
exhaustive/n32/r-1,32/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	0,0
exhaustive/n32/r-1,32/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	0,31
exhaustive/n32/r-1,32/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	31,-1
exhaustive/n32/r-1,32/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	31,0
exhaustive/n32/r-1,32/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	-1,32	31,31
exhaustive/n32/r1,-1/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	
exhaustive/n32/r1,-1/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	-1
exhaustive/n32/r1,-1/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	0
exhaustive/n32/r1,-1/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	31
exhaustive/n32/r1,-1/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	-1,-1
exhaustive/n32/r1,-1/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	-1,0
exhaustive/n32/r1,-1/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	-1,31
exhaustive/n32/r1,-1/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	0,-1
exhaustive/n32/r1,-1/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	0,0
exhaustive/n32/r1,-1/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	0,31
exhaustive/n32/r1,-1/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	31,-1
exhaustive/n32/r1,-1/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	31,0
exhaustive/n32/r1,-1/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,-1	31,31
exhaustive/n32/r1,1/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	
exhaustive/n32/r1,1/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	-1
exhaustive/n32/r1,1/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	0
exhaustive/n32/r1,1/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	31
exhaustive/n32/r1,1/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	-1,-1
exhaustive/n32/r1,1/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	-1,0
exhaustive/n32/r1,1/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	-1,31
exhaustive/n32/r1,1/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	0,-1
exhaustive/n32/r1,1/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	0,0
exhaustive/n32/r1,1/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	0,31
exhaustive/n32/r1,1/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	31,-1
exhaustive/n32/r1,1/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	31,0
exhaustive/n32/r1,1/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,1	31,31
exhaustive/n32/r1,32/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	
exhaustive/n32/r1,32/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	-1
exhaustive/n32/r1,32/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	0
exhaustive/n32/r1,32/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	31
exhaustive/n32/r1,32/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	-1,-1
exhaustive/n32/r1,32/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	-1,0
exhaustive/n32/r1,32/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	-1,31
exhaustive/n32/r1,32/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	0,-1
exhaustive/n32/r1,32/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	0,0
exhaustive/n32/r1,32/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	0,31
exhaustive/n32/r1,32/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	31,-1
exhaustive/n32/r1,32/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	31,0
exhaustive/n32/r1,32/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	1,32	31,31
exhaustive/n32/r32,-1/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	
exhaustive/n32/r32,-1/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	-1
exhaustive/n32/r32,-1/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	0
exhaustive/n32/r32,-1/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	31
exhaustive/n32/r32,-1/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	-1,-1
exhaustive/n32/r32,-1/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	-1,0
exhaustive/n32/r32,-1/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	-1,31
exhaustive/n32/r32,-1/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	0,-1
exhaustive/n32/r32,-1/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	0,0
exhaustive/n32/r32,-1/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	0,31
exhaustive/n32/r32,-1/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	31,-1
exhaustive/n32/r32,-1/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	31,0
exhaustive/n32/r32,-1/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,-1	31,31
exhaustive/n32/r32,1/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	
exhaustive/n32/r32,1/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	-1
exhaustive/n32/r32,1/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	0
exhaustive/n32/r32,1/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	31
exhaustive/n32/r32,1/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	-1,-1
exhaustive/n32/r32,1/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	-1,0
exhaustive/n32/r32,1/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	-1,31
exhaustive/n32/r32,1/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	0,-1
exhaustive/n32/r32,1/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	0,0
exhaustive/n32/r32,1/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	0,31
exhaustive/n32/r32,1/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	31,-1
exhaustive/n32/r32,1/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	31,0
exhaustive/n32/r32,1/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,1	31,31
exhaustive/n32/r32,32/w_	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	
exhaustive/n32/r32,32/w-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	-1
exhaustive/n32/r32,32/w0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	0
exhaustive/n32/r32,32/w31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	31
exhaustive/n32/r32,32/w-1,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	-1,-1
exhaustive/n32/r32,32/w-1,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	-1,0
exhaustive/n32/r32,32/w-1,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	-1,31
exhaustive/n32/r32,32/w0,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	0,-1
exhaustive/n32/r32,32/w0,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	0,0
exhaustive/n32/r32,32/w0,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	0,31
exhaustive/n32/r32,32/w31,-1	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	31,-1
exhaustive/n32/r32,32/w31,0	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	31,0
exhaustive/n32/r32,32/w31,31	c117ef466c400141c24a7d7593233a4fbf59f4b3101442a485c7632971cddce4	32,32	31,31
exhaustive/n33/r_/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		
exhaustive/n33/r_/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		-1
exhaustive/n33/r_/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		0
exhaustive/n33/r_/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		31
exhaustive/n33/r_/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		-1,-1
exhaustive/n33/r_/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		-1,0
exhaustive/n33/r_/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		-1,31
exhaustive/n33/r_/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		0,-1
exhaustive/n33/r_/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		0,0
exhaustive/n33/r_/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		0,31
exhaustive/n33/r_/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		31,-1
exhaustive/n33/r_/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		31,0
exhaustive/n33/r_/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc		31,31
exhaustive/n33/r-1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	
exhaustive/n33/r-1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	-1
exhaustive/n33/r-1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	0
exhaustive/n33/r-1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	31
exhaustive/n33/r-1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	-1,-1
exhaustive/n33/r-1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	-1,0
exhaustive/n33/r-1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	-1,31
exhaustive/n33/r-1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	0,-1
exhaustive/n33/r-1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	0,0
exhaustive/n33/r-1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	0,31
exhaustive/n33/r-1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	31,-1
exhaustive/n33/r-1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	31,0
exhaustive/n33/r-1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1	31,31
exhaustive/n33/r1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	
exhaustive/n33/r1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	-1
exhaustive/n33/r1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	0
exhaustive/n33/r1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	31
exhaustive/n33/r1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	-1,-1
exhaustive/n33/r1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	-1,0
exhaustive/n33/r1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	-1,31
exhaustive/n33/r1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	0,-1
exhaustive/n33/r1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	0,0
exhaustive/n33/r1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	0,31
exhaustive/n33/r1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	31,-1
exhaustive/n33/r1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	31,0
exhaustive/n33/r1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1	31,31
exhaustive/n33/r32/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	
exhaustive/n33/r32/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	-1
exhaustive/n33/r32/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	0
exhaustive/n33/r32/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	31
exhaustive/n33/r32/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	-1,-1
exhaustive/n33/r32/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	-1,0
exhaustive/n33/r32/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	-1,31
exhaustive/n33/r32/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	0,-1
exhaustive/n33/r32/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	0,0
exhaustive/n33/r32/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	0,31
exhaustive/n33/r32/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	31,-1
exhaustive/n33/r32/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	31,0
exhaustive/n33/r32/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	32	31,31
exhaustive/n33/r-1,-1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	
exhaustive/n33/r-1,-1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	-1
exhaustive/n33/r-1,-1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	0
exhaustive/n33/r-1,-1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	31
exhaustive/n33/r-1,-1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	-1,-1
exhaustive/n33/r-1,-1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	-1,0
exhaustive/n33/r-1,-1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	-1,31
exhaustive/n33/r-1,-1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	0,-1
exhaustive/n33/r-1,-1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	0,0
exhaustive/n33/r-1,-1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	0,31
exhaustive/n33/r-1,-1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	31,-1
exhaustive/n33/r-1,-1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	31,0
exhaustive/n33/r-1,-1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,-1	31,31
exhaustive/n33/r-1,1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	
exhaustive/n33/r-1,1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	-1
exhaustive/n33/r-1,1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	0
exhaustive/n33/r-1,1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	31
exhaustive/n33/r-1,1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	-1,-1
exhaustive/n33/r-1,1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	-1,0
exhaustive/n33/r-1,1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	-1,31
exhaustive/n33/r-1,1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	0,-1
exhaustive/n33/r-1,1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	0,0
exhaustive/n33/r-1,1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	0,31
exhaustive/n33/r-1,1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	31,-1
exhaustive/n33/r-1,1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	31,0
exhaustive/n33/r-1,1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,1	31,31
exhaustive/n33/r-1,32/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	
exhaustive/n33/r-1,32/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	-1
exhaustive/n33/r-1,32/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	0
exhaustive/n33/r-1,32/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	31
exhaustive/n33/r-1,32/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	-1,-1
exhaustive/n33/r-1,32/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	-1,0
exhaustive/n33/r-1,32/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	-1,31
exhaustive/n33/r-1,32/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	0,-1
exhaustive/n33/r-1,32/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	0,0
exhaustive/n33/r-1,32/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	0,31
exhaustive/n33/r-1,32/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	31,-1
exhaustive/n33/r-1,32/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	31,0
exhaustive/n33/r-1,32/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	-1,32	31,31
exhaustive/n33/r1,-1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	
exhaustive/n33/r1,-1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	-1
exhaustive/n33/r1,-1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	0
exhaustive/n33/r1,-1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	31
exhaustive/n33/r1,-1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	-1,-1
exhaustive/n33/r1,-1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	-1,0
exhaustive/n33/r1,-1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	-1,31
exhaustive/n33/r1,-1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	0,-1
exhaustive/n33/r1,-1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	0,0
exhaustive/n33/r1,-1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	0,31
exhaustive/n33/r1,-1/w31,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	31,-1
exhaustive/n33/r1,-1/w31,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	31,0
exhaustive/n33/r1,-1/w31,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,-1	31,31
exhaustive/n33/r1,1/w_	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	
exhaustive/n33/r1,1/w-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	-1
exhaustive/n33/r1,1/w0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	0
exhaustive/n33/r1,1/w31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	31
exhaustive/n33/r1,1/w-1,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	-1,-1
exhaustive/n33/r1,1/w-1,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	-1,0
exhaustive/n33/r1,1/w-1,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	-1,31
exhaustive/n33/r1,1/w0,-1	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	0,-1
exhaustive/n33/r1,1/w0,0	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	0,0
exhaustive/n33/r1,1/w0,31	231d7de074f9a440735e98288cd27c5ee12108591775317945df21a47d24f301bc	1,1	0,31
